1,What are the disadvantages of first-past-the-post electoral systems?,NEGATIVE,"We all know the situation could arise in the U.S. where one candidate wins the popular vote but another one the electoral college. Given that the same could arise in the United Kingdom and other countries with a first-past-the-post or \"winner takes it all\" electoral system, what are the genuine disadvantages of first-past-the-post electoral systems? Besides the given examples?"
880,What is the status of the proposed extension of passenger railroads in the US?,NEGATIVE,"From a European perspective, I have the impression that in most of the USA, intercity passenger rail travel is mestly a touristic endeavour, and not used for \"ordinary\" intercity travel as it is in Europe and Asia (including in those parts of Russia that are as sparsely populated as parts of the US, so it's not exclusively a matter of population density). But, Amtrak ridership is growing and there are a number of initiatives for an extension of passenger railroad. For example: Iowa City - Chicago Passenger Rail Midwest Regional Rail Initiative Western High Speed Rail Alliance More can be found here. What is the status of those initiatives? Of course, it's easy for local legislators to come together for a \"future of our region\" conference and perhaps spend a few million on a feasability study concluding that a railroad (paid with somebody elses money) would benefit their region. And some proposals are outright ridiculous. The question is, therefore: are those all just feasability studies etc., or are things actually happening? How much money is being budgeted by decision-takers who would fund such an investment? Have any decisions been taken on significant expansions on passenger rail travel, or is it all just words?"
881,Are there any proposals for a significant electrification of US railroads?,NEGATIVE,"Most of the railroads in the United States are not electrified. I can't find figures right now, but I don't think it's much. In the past decade, fuel prices have risen, Amtrak ridership has increased significantly, and there are many proposals to extend the railroad network. Currently, Denmark is planning to electrify many of its unelectrified railways. Are there any active plans for a significant electrification of railroad infrastructure in the United States?"
882,"",NEGATIVE,"In the US there are thousands of jurisdictions levying sales tax. In Europe VAT is always paid to the same taxing agency, thus the value added accounting is relatively simple. Worst case you buy in EU country X and sell in EU country Y, but most of the businesses operate within the same country. Only one taxing agency to talk to. In the US a business can buy in Los Angeles and sell in New York City, thus the VAT accounting would be between the following entities: The County of Los Angeles (sales tax rate of 1.5%) The State of California (sales tax rate of 7.5%) The State of New York (sales tax rate of 4%) The City of New York (sales tax rate of 4.875%). Add to that potential Federal accounting (currently there's no Federal sales tax or VAT). The benefit of VAT in Europe on the other hand is simplifying the compliance. Businesses do not need to check exemptions and such, and always charge and remit the differential VAT, thus ensuring the VAT is properly collected. The Wikipedia article explains this point very well."
883,Why is proportional representation not considered in any of the US states?,NEGATIVE,"While the Americans agree that the current two-party system is broken, I have not heard any real voices on changing it in any State. States like California, New York or Texas, which send large Congressional delegations, could easily afford switching to a proportional representation system leaving the personal elections only for Senators. Why hasn't it been considered? Edit: I do not consider redistricting a solution to the problem. The question is not about how to allow the people who want to get elected create a district where that can happen, but why the Americans don't want to consider an alternative system where they can have more than 1 seat for grabs at any given constituency, thus allowing broader range of opinions to be represented. Similarly, one would also co-relate this question to the question of why we still have the Electoral College, when there's no excuse left for its existence other than the convenience of the current political establishment. While in the 18th century one would understand the need for redistricting and indirect elections, in the 21st - there's no real need for it, yet there's no real conversation about the alternatives."
884,"",VERY_NEGATIVE,"I would posit that while the two party system may broken (and I am not sure that everyone would agree with that), the cause is not proportional voting (or the lack thereof). The problem that you mention is meant to be solved through redistricting. This will enable effectively proportional representation (where the number of representatives from each party approximately represents the votes that they got, but is not apportioned that way). The only way that people will will never \"not have a vote\" is if either: Every district only has members of a given party In a proportional system, every time there is a vote, it works out to exactly the required fractions (so that no votes are wasted going over or under that amount). Any method you pick (other than direct democracy) will have these kinds of problems. They are not the fault of the two party system (as they would exist with 3 or 4 parties as well) and the problem that you mention in the comments is effectively unavoidable."
885,"",NEGATIVE,"First, the premise of this question is not 100% correct. States have considered proportional representation with respect to their delegations to the Electoral College. Specifically, state level California Republicans had been pushing an effort in the legislature there to assign California's 55 electors by proportion of the popular vote to give them an opportunity to win some votes in a state with 12% of the national population that they haven't had success winning in a generation. Ultimately, California agreed to give their votes to the national popular vote winner, as soon as enough states have done the same to reach a majority of electoral college votes. However, the reason that no state has considered a proportional approach at the congressional level is because of the nature of redistricting in the United States. However, redistricting is not the solution to getting to a system that is more proportional than the current model, it is explicitly the reason that no state would consider such a model. In Vieth v. Jubelirer the Supreme Court held that drawing political districts with the sole intent of ensuring that a particular political party was advantaged is perfectly constitutional. In the case two Pennsylvania Democrats challenged the state's Republican controlled state legislature for denying the principle of \"one person one vote\" to them by ensuring their votes would be less likely to impact their representation in a heavily Republican district. In its ruling the Court ruled the districts Constitutional because political affiliation was not an immutable trait or protected class and there was no criteria for adjudicated a more fair system. Therefore, in order to move to a proportional representation system, you would need the state officials in charge of drawing congressional districts (traditionally the state legislature) to draw districts against their own interests when it is perfectly legal to blatantly draw them in your favor (so long as you don't do so in such a way as to not explicitly dilute the power of some actual protected class, i.e. race, gender, etc.). Not only that, but given that districts are only drawn once every 10 years, there is nothing to ensure that the wishes of an altruistic legislature of one party will see those decisions respected when the next legislature takes a look at the map. What states have been doing to combat this problem in such a way as to limit the impact of either political party's influence for the long term is to take the redistricting power away from the legislatures and give it to private non-partisan redistricting commissions. You can see my answer to this question to see a discussion of examples of such proposed commissions in Ohio and California. Some tool like this will need to be put in place broadly before you will see any states begin to move toward a more representative congressional delegation."
887,"",NEGATIVE,"In the absence of Supreme Court precedent on the topic, it appears the January 25th, 2013 ruling on this matter by the United States Court of Appeals for the D.C. Circuit will remain the definitive answer to this question unless and until the Supreme Court chooses to hear this case. The ruling addressed 3 appointments to the National Labor Relations Board made on the same day as the Richard Cordray appointment. From the POLITICO article, in their holding, the Appeals Court said: \"[T]he President made his three appointments to the Board on January 4, 2012, after Congress began a new session on January 3 and while that new session continued,\" the court wrote in its decision. \"Considering the text, history, and structure of the Constitution, these appointments were invalid from their inception.\" So the law of the land is (at least currently), that pro forma sessions constitute real Congressional sessions for the purpose of identifying Constitutional \"recesses\". In NLRB v. Canning, the Supreme Court unanimously affirmed this decision."
890,What is the debt ceiling and what happens if we reach it?,NEGATIVE,"Over the past few years, there has been debate in congress as to whether or not to raise the debt ceiling. My question is simple(the answer to it might not be): What Is the debt ceiling, under what circumstances does it come into play, and what happens if we reach it? I've heard multiple explanations. Some explanations suggest that reaching the debt ceiling means that the US government won't pay it's employees. Some explanations suggest that reaching the debt ceiling means that the US government won't repay it's loans. Some explanations suggest that reaching the debt ceiling means that the US government will not pay for programs that it has already budgeted for. Some have also said that the debt ceiling legislation is unconstitutional according to section 4 of the 14th amendment. Is this the case? Section 4 of the 14th amendment: The validity of the public debt of the United States, authorized by law, including debts incurred for payment of pensions and bounties for services in suppressing insurrection or rebellion, shall not be questioned. But neither the United States nor any State shall assume or pay any debt or obligation incurred in aid of insurrection or rebellion against the United States, or any claim for the loss or emancipation of any slave; but all such debts, obligations and claims shall be held illegal and void."
891,"",NEGATIVE,"The debt ceiling is the largest amount of the outstanding debt the US is allowed to have. Reaching the debt ceiling severely impacts the US Treasury cash-flow options, and the result is that it can default on some of the obligations. This is similar to any other entity that has assets, liabilities, revenues and debts. You may have $1M in assets and $10 in liabilities, but your assets are non-liquid and your liabilities are due. You have $0 cash to pay the $10, so no matter how many assets you have - you're bankrupt. The US government borrows cash to pay current liabilities on the account of the future revenue stream. So if it cannot borrow (after reaching the debt ceiling), it will have only to rely on the revenue stream, which is not steady enough (or just enough, if there's a budget deficit) to cover the current liabilities. Hence - default. As to what exactly happens, it depends on the treasury's decision on what to default. They may default on payroll obligations, or on debt repayment obligations, or on other stuff, at their choosing. All of the three possibilities (and other) you mentioned are possible. As to the Constitution - basically the concept of debt ceiling potentially violates the Constitution as it limits the ability of the government to repay its debt. But it appears that both the executive branch (the President) and the legislative branch (the Congress) don't want the judicial branch (the Supreme Court) to rule on this as it will limit the influence of one on the other, which they don't want to happen. Congress wants the ability to make threats re the debt ceiling and is not interested in the Supreme Court declaring it as unconstitutional, and the President wants the ability to threaten the Congress with ignoring the debt ceiling based on the Constitution, thus is not interested in the Supreme Court declaring it as constitutional. Generally all the US debt is based on the Government spending, which in turn is based on the laws of Congress. So the debt ceiling is basically a way of Congress to say \"We told you to pay for X, but we only allow you to spend Y, and if Y is not enough for X - we don't care\"."
892,"",NEGATIVE,"It's simply another solution. You have to organize tax system in some way, and there are many ways to achieve that. The main idea behind VAT tax is that you never pay it twice. You're obliged to pay the VAT as soon as you have issued an invoice, but you can substract from that sum the VAT you've paid to you supplier etc. There are 2 alternate solution, paying a tax based on sales - than each time the product changes the owner, the tax have to be paid in full sum. Such solution makes outsourcing less profitable, and long supplier chains completely unprofitable. Second is to tax only when the product is sold to private person - end consumer. It promotes outsourcing, such as VAT, but the problem is as long as the good is in storage, the tax is not paid. VAT joins the benefits on both of those systems. The tax is never paid twice, but it is paid on each production level as soon as the invoice is issued, so it provides constant cash flow to the government. You're asking for benefits only, but there are also big disadvantages. VAT is relatively easy to collect, but expensive to pay - because of the complications, many even small companies are forced to hire an accountant. It is also vulnerable to fake invoices, there are organised crime groups which are specialized in taking money from government because of fake invoices - because VAT works so, that if you have paid to you contrahents more as you are about to pay, the government pays you back the difference."
893,"",NEGATIVE,"The problem with the lobbying is that people choose their representatives to represent the interests of the voters. Each voter has the same importance, when choosing the representative. But once the representative is chosen, he/she may be influences by some group, to make him/her treat the interests of that group with higher priority than the interests of other groups. The output is, that, in theory, every citizen has the same rights and the same influence on government, because everyone has the same vote. But because we rule through the representatives, more influence are those people, who are nearer those representatives. Possible solutions: 1) more direct democracy, more referendums. But this is very costly, so unless there will be real e-democracy, it's hardly to imagine organizing referendum for every important decision made in parliament. 2) more transparency. If the people learn, for example, that representative X is often meeting with the director of company producing solar panels, they will be less likely to accept 'renewable-resources-policy'. Also hard, because representatives should also have some privacy, and not cameras installed in bathroom... What will be not solved: Lobbying is targeted to manipulate politicians. But mass media are targeted to manipulate the whole society. If we limit lobbying, we'll have the increase of intensity of media manipulation."
894,Are people more likely to seek out news sources they agree with?,NEGATIVE,"Anecdotal evidence certainly suggests that people are more comfortable hearing politically controversial information from sources they already agree with. Such is the business model of MSNBC on the left and Fox News on the right. Is there any scientific evidence that suggests people are indeed more likely to believe things told to them by people who agree with them? Or, is it an entire ecosystem of advertising and more traditional persuasive techniques (i.e. sex, violence, etc.) that draws in audiences. Finally, if there is a correlation between ideology and information selection, what accounts for the difference between political affiliation throughout the country and the relative market share between Fox News and MSNBC?"
895,"If a governor or senator is chosen as a running mate (VP) to a president candidate, and that candidate loses, what happens?",VERY_NEGATIVE,"If a governor or senator is chosen as a running mate (VP) to a president candidate, and that candidate loses, do they go back to their post as governor or senator?"
897,"",NEGATIVE,"Nothing happens. They don't \"go back\", they never leave. They're running the elections while continuing holding the job. Only if won, they resign from the previous position (sometimes not immediately, for example the current Lieutenant Governor of California stayed a couple of more days as the Mayor of San Francisco and had to be sworn in as Lt. Governor separately from Jerry Brown because of that)."
899,"",NEGATIVE,"Nothing happens until the member resigns. In 2008, for example, both candidates, Barack Obama and John McCain, were sitting U.S. Senators (incidentally, it was the first such time this ever happened). After the election, Barack Obama, the victor, constitutionally prohibited from holding both offices, resigned as Senator (causing Blagoveich to have 'F**n gold!'), and John McCain resumed his duties. Indeed, Obama scored some points off of McCain in October because of this. During the midst of the economic \"meltdown,\" McCain thought it would score him some points to announce to the world that he was going to stop campaigning for a few days to return to the Senate, due to the seriousness of the event. He called on Obama to do the same - but Obama did not. Instead, Obama ridiculed McCain for \"being unable to juggle\" multiple hot button items. He claimed that as President, there wouldn't be the chance to let things cool down, insinuating that McCain would be an ineffective multi-tasker. As a second example, Paul Ryan, in 2012, ran two campaigns. In the first, he ran for vice-president, in the second, as a Congressman from Wisconsin. He won the latter, but not the former. About the only time this was an issue was in 1996, when the Senate Majority Leader, Bob Dole, decided he needed to tell people that he really, really wanted to be President. So, he resigned his Senate seat early in order to campaign. In the end, he lost the vote for the Presidency, and because he had resigned his seat, just had to go home. Running for office has no bearing on your current office in any way. It's only if you win that adjustments need to be made."
901,"",NEGATIVE,"To find the confirmation of your these you can refer to social psychology, for example Robert Cialdini (Influence: Science and Practice). People are more likely to believe people they like. And they are more likely to like people that have similar points of view. So in fact especially when it comes to politics, people are likely to get stuck in the ideology they were once involved in. Note also the social dissonance effect. People like to know they are wiser and better than the others, which means they are right and others aren't. So they tend to filter the information which could prove that they could be wrong in some concepts, or that they are egoistic. So the investor will not be interested in watching documentary about the hard life of workers which were fired by his company in order to maximize profit."
902,What is the magnitude of election fraud in the US?,NEGATIVE,"I've recently been quite shocked to learn that in the US there is a serious amount of election fraud - at least in the presidential elections. Are there any numbers on the magnitude of this? I am deliberately not limiting this question to specific types of fraud, since there is quite a number of them, and I would be grateful to know about at least semi-serious calculations to estimate their effect, whether individually or all together. Examples are as follows. There is the design problem that it is completely unimportant whether 51% or 100% of the voters of a state vote for a candidate. I am aware that it is quite debatable to call this \"fraud\", but I am inclined to include this since it contradicts the equality of all votes as demanded by the human rights charta. Perhaps the worst problem: the introduction of loads of intransparent voting computers. These are often manufactured by Republican controlled companies, and there is not much of a chance of noticing flipping or miscounting votes. It is hard to verify those (but should not be!), but there are hints that there is something seriously wrong. The \"red shift\" - a statistically highly significant discrepancy between the official election results and polls done on the exit of the voting place - could prove this, but such polls are partially deliberately blocked or performed by the media without reliable disclosure if the results. (See also this question.) There are also some troublesome things that do have an influence on the outcome, but cannot exactly be called fraud unless you somehow manage to prove malicious intent. The magnitude of their effect would be very interesting, nevertheless. The voting is held on tuesday such that many poor people have problems attending. Similar effects might have the sometimes several hours long queues at voting booths in poorer districts. Gerrymandering, Caging sometimes loosing hundreds of thousands of absentee ballots Super PACs that can intransparently spend unlimited money on political campaigns. EDIT: This question was heavily edited to try to accomodate comments"
904,Is the human rights group Amnesty International perceived as liberal in the United States?,NEGATIVE,"In a mini-debate as to the reliability of Amnesty International as an objective source, I came across a post on Skeptics SE commenting the issue as follows: The problem is that, much like global warming, evolution and the like, proponents of the death penalty will renounce it as \"obvious liberal bias by bleeding-hearts interest groups\" because of it I've always perceived that the only entitities opposing Amnesty International or disagreeing with them, are entities commiting human rights violations. However, I'm not very much exposed to (neo-)conservative views in the United States. In Europe, I've never seen political opposition against Amnesty International, except from a few governments with a questionable democratic record. This leads me to my question: In the United States, is there any significant \"opposition\" against Amnesty International? For example, are there any significant political groups or pressure groups that denounce reports from Amnesty as \"liberal bias\"?"
907,"",NEGATIVE,"It could be because Amnesty International supports defensive jihad, although the timing for when AI was considered liberal might be off. Conservatives usually do not like to associate with people whose principles they deplore. This is probably similar to why even though the original mission of the Southern Poverty Law Center was to eliminate hate groups like the Ku Klux Klan, them seem to have overstepped so that now almost any group could be considered a hate group. A simmering dispute over collaboration between Amnesty International and a former Guantanamo Bay detainee with Taliban sympathies has heated up after a senior Amnesty official argued that “defensive jihad” is not antithetical to human rights."
909,"",NEGATIVE,"In the United States there are not any pressure groups organized specifically around the mission of combating Amnesty International, however, the concept of foreign aid in general is something that is traditionally viewed as a more liberal priority. Chiefly this is because many Republican Congressman, especially those who self-identify as \"Tea Party\" candidates openly campaign for the elimination of the foreign aid budget all together. As such, Amnesty International is lumped in with a series of other international aid groups that are viewed skeptically by the Republican party in the United States who would prefer to spend the limited money the government has in a domestic capacity. There is also some uneasiness from the conservatives about the role of international organizations in general. They value the sovereignty of the United States quite highly and are hesitant to join international organizations that would purport to make policies and enter into treaties that would remove some of the legislative authority of elected congressman and put it in the hands of non-citizens who are not responsible to the American electorate. This includes entities like the UN and NATO and is also quite similar to the concerns of many in Europe (the UK in particular) with respect to the EU. Finally, and I would argue least important of the three points, are the divisive positions they have taken in the past with respect to American efforts in Guantanamo, their relative support for Hamas as a peer to Isreal and recent support for abortion in the cases of rape and incest. These are at odds with the foreign policy beliefs of some in the Republican party and help contribute to a general skepticism about the organization. However, since there is no specific effort to combat Amnesty International, I would contend that this is much less important to those with concerns about the group than the broader points about America's position in the world generally."
910,"",NEGATIVE,"I am French and your question interested me so I read some articles about that. I'm not a political expert but maybe this can help you. As you noticed, president Mitterrand (left wing) decided in 1985 to include proportionality after losing the cantonal elections (second-level districts) in order to limit the damages for his political party in the 1986 legislative elections. Note that including proportionality representation was also one of his campaign promises when he was elected in 1981. However Chirac's party (right wing) won the 1986 legislative election and he became Prime Minister. One of his first decisions was to remove proportionality voting. To do so, he used article 49.3 of Constitution¹, allowing him to bypass the Assembly's vote. Proportionality gave more than 30 seats to the extreme right (instead of 1 or 2), and it is known that Chirac has always firmly fought the extreme right. So to answer simply I would say it's according to the will of political leading party. You can see on this article in French from Le Figaro what the 2012 French Assembly would look like with and without proportionality. The extreme right would have 85 seats instead of 3 and the extrem left 30 instead of 10. They are the parties demanding proportionality. One of the promises of our current President Hollande (left) is to include \"partial\" proportionality. ¹ The article 49.3 of the Constitution giving the possibility to the government to bypass a vote at the Assembly is considered as anti-democratic by many people, it has been restrained in 2008."
911,"",NEGATIVE,"To answer your question directly, the debt ceiling really doesn't determine which priorities will be funded or not funded, so we cannot say with certainty which of the options you list would happen were the debt limit to be breached. The debt limit is merely the statutory limit (not a Constitutional requirement, but one created by Congress) on the amount of money the Treasury Department can borrow. It in no way authorizes additional spending, it just enables the Treasury Department to physically have enough cash on hand to pay all the bills (for services already rendered) when they come do. In these cases, the commitment to pay the money was made at some point in the past, on credit, the requested services were performed, and now the bill is due. Additionally, Treasury is constantly collecting revenues throughout the year, so the government would never reach a point of zero cash on hand. The issue is that the amount of cash on hand on a given day would be less than the total due. It is then up to the Secretary of the Treasury to decide which bills to pay and which to ignore. In all likelihood, he would choose to pay the interest on the debt, bond holders and other secured creditors first in order to minimize the overall effect on our credit rating and economy. This makes the second bullet in your question the least likely, but that is entirely up to the discretion of the Secretary of the Treasury in the end. The Constitutional question is one for the Supreme Court to rule on, but it is important to note that the clause in question was a provision added during Reconstruction as states rejoined the Union with significant debts from financing the civil war. It was an attempt by Congress (at a time when the United States credit rating was still being established on the world stage) to assure other countries that the money they loaned to the now defunct Confederate States of America would be honored by the United States of America and paid on time and in full. As such, its relation to the debt ceiling (which originated after) has never been tested."
912,"",NEGATIVE,"By and large, election fraud, to the extent that it exists, should still be characterised as anecdotal, rather than widespread. This article, for example, points out a few supposed irregularities in the Ohio vote. Another advocacy group True The Vote, purports a more wholistic approach to reporting, but again, I would argue that these \"facts\" should be considered \"truthy\" rather than Truth(TM). I say this both as a former voter registrar and as a Republican - certain interests (namely Republicans) have a vested interest in promoting the perception that election fraud is widespread. So-called \"voter ID\" laws are seen by some as an \"attempt to disenfanchise voters\" for whom obtaining proper identification would pose an \"undue burden.\" Put another way, some people think that mean-spirited Republicans want to keep poor Democrats who can't afford the time off to renew their Drivers license from voting, thus decreasing Democratic turnout. In contrast, Republicans tend to claim high election fraud, they say, out of of pure motives to keep elections \"fair and balanced.\" Full Disclosure: I think both sides have some validity, but my personal experience is that the whole issue is overblown on both sides. The truth is that most elections are won with margins of more than 1%, and very few outlets think that voter fraud exceeds 1%. Is any fraud bad? Of course. And, there are no numbers that show systematic bias of voter fraud towards either party. Realistically speaking, in the United States, there is very little evidence that what discrepancies do exist would regularly change the outcome of elections. Again, are there races decided by a single vote or two? Sure. Indeed, one can honestly and accurately say that the election of George W. Bush hinged on 537 votes in Florida. But these are the exceptions, not the norm."
913,Who are early critics of democracy?,NEGATIVE,"I've been reading Henry David Thoreau's Resistance to Civil Government recently. It's a very interesting essay from 1849 and I would recommend it to anyone who is interested in progressive thoughts on democratic theory. I was wondering if there are more early philosophers/critics of modern* democracy from the 19th century or maybe earlier? Or any literature from that time that I really should know? *) \"modern\" in terms of not ancient greek forms of democracy. Some additions/clarifications. I'm not a native english speaker, maybe I confuse some words. By critics I not necessarily mean to be against something. I'm also talking about constructive criticism. Okay, maybe Thoreau is more than that. But his thoughts on the 19th century U.S. politics can be read quite constructive. Well, here is one example. Thoreau said a major problem of democracy was/is that a legitimated majority can rule over any minority. It's not good sense/ intellect ruling over will to power/violence but majorities over minorities. Thoreau might be the more deconstructive type of critic, but there is so much truth in it. Have a look at Egypt for instance. Young people losing their lives on the streets fighting for more freedom, and what do they get after legit democratic elections? But I don't want to go offtopic now. I'm looking for literature similar to Thoreau's thoughts as explained above. Nietzsche might be a good start, I've not been digging deep into his work."
914,Has sharia ever been introduced by democratic means?,NEGATIVE,"Sharia, as defined by its Wikipedia article, is the moral code and religious law of Islam. Views on the compatibility of Sharia with democracy differ. From the same article: Legal scholar L. Ali Khan argues that \"constitutional orders founded on the principles of sharia are fully compatible with democracy, provided that religious minorities are protected and the incumbent Islamic leadership remains committed to the right to recall\". but the European Court of Human Rights determined that \"sharia is incompatible with the fundamental principles of democracy\". The question of whether any dictatorships have been elected democratically is an old one. My question is — has sharia ever anywhere been introduced in a democratic process?"
915,"",NEGATIVE,"The obvious example would be Nietzsche. As an example of his thoughts on democracy, in Beyond Good and Evil: Prelude to a Philosophy of the Future, he writes: We, who hold a different belief—we, who regard the democratic movement, not only as a degenerating form of political organization, but as equivalent to a degenerating, a waning type of man, as involving his mediocrising and depreciation: where have WE to fix our hopes? In NEW PHILOSOPHERS—there is no other alternative: in minds strong and original enough to initiate opposite estimates of value, to transvalue and invert 'eternal valuations'; in forerunners, in men of the future, who in the present shall fix the constraints and fasten the knots which will compel millenniums to take NEW paths. To teach man the future of humanity as his WILL, as depending on human will, and to make preparation for vast hazardous enterprises and collective attempts in rearing and educating, in order thereby to put an end to the frightful rule of folly and chance which has hitherto gone by the name of 'history' (the folly of the 'greatest number' is only its last form)—for that purpose a new type of philosopher and commander will some time or other be needed, at the very idea of which everything that has existed in the way of occult, terrible, and benevolent beings might look pale and dwarfed. The image of such leaders hovers before OUR eyes:—is it lawful for me to say it aloud, ye free spirits? The conditions which one would partly have to create and partly utilize for their genesis; the presumptive methods and tests by virtue of which a soul should grow up to such an elevation and power as to feel a CONSTRAINT to these tasks; a transvaluation of values, under the new pressure and hammer of which a conscience should be steeled and a heart transformed into brass, so as to bear the weight of such responsibility; and on the other hand the necessity for such leaders, the dreadful danger that they might be lacking, or miscarry and degenerate:—these are OUR real anxieties and glooms, ye know it well, ye free spirits! these are the heavy distant thoughts and storms which sweep across the heaven of OUR life. There are few pains so grievous as to have seen, divined, or experienced how an exceptional man has missed his way and deteriorated; but he who has the rare eye for the universal danger of 'man' himself DETERIORATING, he who like us has recognized the extraordinary fortuitousness which has hitherto played its game in respect to the future of mankind—a game in which neither the hand, nor even a 'finger of God' has participated!—he who divines the fate that is hidden under the idiotic unwariness and blind confidence of 'modern ideas,' and still more under the whole of Christo-European morality—suffers from an anguish with which no other is to be compared. He sees at a glance all that could still BE MADE OUT OF MAN through a favourable accumulation and augmentation of human powers and arrangements; he knows with all the knowledge of his conviction how unexhausted man still is for the greatest possibilities, and how often in the past the type man has stood in presence of mysterious decisions and new paths:—he knows still better from his painfulest recollections on what wretched obstacles promising developments of the highest rank have hitherto usually gone to pieces, broken down, sunk, and become contemptible. The UNIVERSAL DEGENERACY OF MANKIND to the level of the 'man of the future'—as idealized by the socialistic fools and shallow-pates—this degeneracy and dwarfing of man to an absolutely gregarious animal (or as they call it, to a man of 'free society'), this brutalizing of man into a pigmy with equal rights and claims, is undoubtedly POSSIBLE! He who has thought out this possibility to its ultimate conclusion knows ANOTHER loathing unknown to the rest of mankind—and perhaps also a new MISSION! Source: Beyond Good and Evil, by Friedrich Nietzsche, translated by Helen Zimmern, Project Gutenberg Nietzsche considered democracy a manifestation of slave morality, one that severely limits the human potential. If you are interested in further exploring Nietzsche's philosophy, our sister site Philosophy.SE would be a great place to start: Which of Nietzsche writing would be a good introduction to his work? How does Nietzsche define and characterize “freedom” throughout his works? Is Nietzsche suggesting that the “free spirit” is a democrat in On the Genealogy of Morals? What are the major differences between Nietzsche and Plato?"
916,"",NEGATIVE,"There are two different ways of looking at this. First, whether Sharia as a theological concept has anything to do with social structure and governance, and are the overall high level concepts compatible with democratic socisal and governing structure. A good answer should cover that, but I don't think I can do this topic justice and therefore will concentrate on the second approach. A second approach is to see whether specific precepts of Sharia are in conflict with either overall democratic principles, or with what are generally considered a basic required set of human rights required in a modern democratic society (even if those rights aren't really explicitly implied by a mere concept of democratic political organization per se). Here, we can easily see a couple of immediate conflicts: A full blown correct implementation of Sharia is incompatible with one of the main tenets of modern \"democratic ways\" - namely, a human right known as \"freedom of religion\". Laws prohibiting religious conversion run contrary to Article 18 of the Universal Declaration of Human Rights, which states: \"Everyone has the right to freedom of thought, conscience and religion; this right includes freedom to change his religion or belief, and freedom, either alone or in community with others and in public or private, to manifest his religion or belief in teaching, practice, worship and observance. In contrast, Sharia has a concept known as \"apostasy\". Apostasy in Islam (Arabic: ردة‎ riddah, literally means: \"relapse\" or \"regress\" but usually translates to \"apostasy\", or ارتداد irtidād) is commonly defined in Islam as the rejection in word or deed of one's former religion (apostasy) by a person who was previously a follower of Islam. Islamic scholarship differs on its punishment, ranging from execution – based on an interpretation of certain hadiths – to no punishment at all as long as they \"do not work against the Muslim society or nation.\" The majority of Muslim scholars hold to the traditional view that apostasy is punishable by death or imprisonment until repentance, at least for adult men of sound mind. (I'm aware that there are some dissent to the idea in Islamic jurisprudence, but to quote Wiki again, \"these minority opinions have not found broad acceptance among the majority of Islamic scholars\"). As a random recent example, recently a family in Egypt was sentenced to 15 years in jail for attempting to change their names on documents back to their Christian names. A significantly better list of examples from many countries can be found on Wikipedia. However, again I'd like to caveat this with the fact that the answer does NOT contain any proof that \"democratic ways\" - as the OP put it - in some way includes as a necessary requirement to follow Universal Declaration of Human Rights, and thus can be succeptible to critique on that basis barring clarification from OP."
917,Are there any truly EU-level political parties?,NEGATIVE,"In the European Parliament, parties operate as groups of national parties, see e.g. current europarties. They don't take members and don't operate in countries where they don't have any membership party. They're rather organisational vehicles for parliamentary work than true parties. Are there any truly EU-level political parties? By truly EU-level, I mean that they operate on EU-level in a way analogous to how traditional parties operate on a national level. For example, aiming to operate everywhere in the EU, allowing membership from anyone in the EU, and encouraging members anywhere in the EU to start local sections (at local, regional, or national sections). The list linked above only includes parties currently represented in the European Parliament. I know that no party according to my criteria currently has any representation, but are there any that are presently without representation?"
918,"Does it cost $25 to obtain a \"free\" Voter ID in any state?",NEGATIVE,"This article at pbs.org seems to indicate that getting a free Voter ID in a state can cost as much as $25. Voting law advocates contend these laws disproportionately affect elderly, minority and low-income groups that tend to vote Democratic [sic]. Obtaining photo ID can be costly and burdensome, with even free state ID requiring documents like a birth certificate that can cost up to $25 in some places. I cannot seem to rectify that claim with this Voter ID laws by state, where every state seems to have an option to provide proof of eligibility that doesn't require any money. Is this claim a misrepresentation of Voter ID requirements? (I.e. The claims are:) These [VoterID] laws disproportionately affect elderly, minority and low-income groups Obtaining photo ID can be costly and burdensome (where costly is defined as \"$25\", and burdensome is defined as \"unable to vote due to the requirement of obtaining iD\") (I.e. Are anti-VoterID advocates just claiming that birth certificates can cost as much as $25. Voter ID laws require documents, an example of which is a birth certificate or utility bill, and they are just using the more expensive example.)"
920,Did any political campaign in USA ever officially acknowledge practically using Nate Silver's model or numbers?,NEGATIVE,"Did any political campaign in USA ever officially acknowledge practically using Nate Silver's (of 538 blog) models and/or numbers in some way, at least to check their own polls/predictons? If it was just a campaign member who did it (as opposed to a policy of the whole campaign), it's in-scope as long as the practical effect was meaningful (e.g., it informed the decisions of a fairly-important campaign member)."
